,age,avg_order_value,total_orders,last_purchase,is_fraudulent,email_open_rate,loyalty_score,churn_risk,customer_tenure_days,preferred_category_Electronics,preferred_category_Fashion,preferred_category_Home,preferred_category_Sports,country_Brazil,country_Canada,country_China,country_France,country_Germany,country_India,country_Japan,country_UK,country_USA,gender_Male,gender_Other
3918,31,77.73,10,48,0,50.95,49,0.04,1154,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
3919,41,161.85,7,73,0,66.7,84,0.14,260,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3920,20,64.71,7,213,0,5.7,78,0.4,1775,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
3921,64,46.6,6,52,0,26.6,91,0.27,750,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
3922,68,214.25,12,189,1,65.6,64,0.68,1538,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
3923,66,37.93,14,128,0,91.2,38,0.4,194,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3924,47,90.69,10,143,0,77.9,60,0.39,1190,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
3925,52,74.25,9,247,0,58.0,68,0.12,990,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
3926,65,70.5,9,179,0,23.2,7,0.09,1110,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3927,31,107.74,12,6,0,94.9,94,0.34,1258,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
3928,29,75.56,12,343,0,40.4,74,0.4,1209,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3929,45,83.25,10,290,0,15.0,7,0.21,754,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
3930,61,70.38,15,205,0,2.2,5,0.27,736,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3931,46,72.01,7,67,1,95.0,68,0.41,1704,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
3932,60,146.97,6,360,0,77.8,47,0.06,1681,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
3933,34,211.27,9,142,0,21.6,36,0.41,980,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
3934,57,82.67,10,107,0,14.2,15,0.27,750,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3935,66,81.2,7,184,0,95.9,39,0.25,1479,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3936,38,201.33,9,239,0,24.1,38,0.02,1688,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3937,74,64.95,9,150,0,46.2,36,0.32,669,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3938,40,96.33,7,210,0,61.1,2,0.39,285,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
3939,37,93.28,13,77,0,6.2,15,0.15,1621,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3940,28,50.46,13,227,0,34.4,84,0.36,20,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3941,74,72.9,8,246,0,94.4,55,0.1,76,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3942,74,23.52,11,101,0,70.0,98,0.24,562,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3943,51,89.66,7,213,0,36.8,77,0.16,988,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3944,27,55.81,14,138,0,79.2,60,0.46,157,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
3945,27,58.06,7,185,0,83.7,25,0.2,390,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3946,60,160.6,13,167,0,15.2,14,0.31,818,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3947,77,170.2,7,57,0,58.7,9,0.44,1728,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3948,23,67.75,8,118,0,36.7,49,0.15,1378,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3949,53,43.96,9,87,0,50.7,35,0.46,552,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3950,41,142.38,12,121,0,46.9,86,0.81,64,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
3951,29,49.34,10,243,0,50.4,5,0.14,1495,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3952,60,78.15,12,66,0,52.2,78,0.24,468,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
3953,72,15.44,13,293,0,6.9,17,0.29,1622,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3954,40,88.2,17,129,0,17.8,69,0.17,743,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
3955,44,150.14,8,342,0,50.95,77,0.38,972,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3956,75,149.17,14,39,0,93.6,54,0.39,690,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3957,74,208.16,8,211,0,74.7,47,0.27,822,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3958,62,44.86,8,55,0,23.9,95,0.44,948,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3959,54,26.04,10,199,0,36.2,49,0.19,1655,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
3960,23,37.08,2,290,0,33.5,74,0.17,1125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3961,18,37.75,12,304,0,77.0,62,0.21,1825,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3962,23,137.87,10,106,0,97.2,23,0.42,1081,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
3963,67,128.44,7,194,0,35.5,93,0.59,76,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3964,39,173.02,7,351,0,1.5,16,0.38,874,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
3965,58,47.4,5,121,0,93.7,81,0.52,849,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3966,41,144.86,10,94,0,75.3,7,0.17,1025,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3967,42,157.71,11,286,0,83.4,43,0.16,701,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
3968,78,164.91,7,124,0,20.9,78,0.27,330,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3969,32,79.09,8,331,0,64.6,44,0.37,1174,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3970,43,93.19,6,125,0,23.3,9,0.29,1067,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
3971,25,158.62,12,343,0,1.2,71,0.16,127,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3972,68,30.44,11,35,0,15.7,78,0.36,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
3973,41,93.19,9,216,0,92.3,80,0.4,1699,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
3974,65,114.23,10,2,0,21.5,60,0.27,1639,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3975,55,45.04,7,29,0,58.5,10,0.02,1386,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
3976,78,93.19,9,254,0,96.8,5,0.18,1724,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3977,23,137.41,7,44,0,7.6,51,0.12,1587,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
3978,71,45.58,14,176,0,80.8,7,0.23,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3979,52,67.34,4,221,0,59.8,22,0.29,857,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3980,59,132.31,7,112,0,32.3,24,0.21,1571,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3981,18,113.89,12,121,0,36.4,42,0.08,1698,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
3982,77,158.02,13,274,0,2.7,22,0.47,877,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
3983,63,71.46,11,231,0,25.6,35,0.05,779,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3984,53,125.63,12,311,0,42.3,55,0.21,758,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3985,75,43.03,15,248,0,71.7,3,0.5,1117,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3986,29,163.14,9,328,0,27.5,71,0.48,433,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
3987,55,106.59,9,102,0,58.0,19,0.37,701,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
3988,28,296.58,7,175,0,73.2,42,0.23,885,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
3989,29,71.42,8,235,0,69.9,46,0.14,1037,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3990,59,192.98,10,281,0,59.0,72,0.36,1596,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3991,67,157.02,8,244,0,50.95,87,0.23,593,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3992,56,189.35,10,132,0,72.1,20,0.17,405,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
3993,24,192.08,13,343,0,33.6,33,0.41,81,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
3994,28,107.34,12,158,0,45.0,6,0.21,1602,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3995,53,50.86,11,279,0,96.6,15,0.39,1227,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3996,69,43.49,13,340,0,66.9,69,0.17,413,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3997,48,51.1,9,21,0,52.0,78,0.2,992,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3998,50,65.54,13,101,0,57.8,73,0.46,157,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
3999,30,55.39,7,149,0,10.4,90,0.14,1492,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4000,35,34.53,9,56,0,59.2,96,0.54,610,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4001,58,127.45,9,157,0,83.6,31,0.17,1636,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
4002,75,119.98,14,302,0,52.4,6,0.62,811,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4003,73,70.23,9,194,0,17.7,1,0.44,1260,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4004,41,82.39,15,166,0,44.8,19,0.07,1807,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4005,26,98.33,11,344,0,27.8,15,0.24,1154,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4006,48,49.91,7,193,0,36.0,34,0.51,79,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4007,72,84.9,11,346,0,50.95,64,0.49,1184,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4008,78,167.2,9,259,1,33.4,83,0.36,1779,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
4009,58,37.74,6,199,0,82.2,49,0.28,879,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4010,27,160.19,11,4,0,75.8,75,0.2,510,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4011,77,245.27,10,299,0,49.1,82,0.3,1752,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
4012,19,169.56,7,90,0,78.3,88,0.39,206,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
4013,55,54.75,13,23,0,97.6,46,0.13,1116,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4014,32,93.19,7,235,0,40.6,51,0.22,660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4015,20,49.89,8,234,0,98.0,73,0.41,402,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
4016,60,95.51,12,225,0,24.6,11,0.2,417,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4017,48,202.27,9,27,0,95.5,4,0.18,1531,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4018,23,93.19,12,151,0,86.4,82,0.43,958,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
4019,20,23.8,8,245,0,19.9,87,0.18,1774,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4020,73,68.59,11,4,0,35.0,41,0.39,62,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
4021,28,151.48,4,12,0,70.8,64,0.37,427,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4022,32,52.21,6,54,0,19.2,1,0.46,592,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4023,62,39.89,7,285,0,59.1,89,0.15,1154,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
4024,69,70.1,8,101,0,53.5,9,0.23,822,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4025,45,150.11,8,338,0,29.2,39,0.13,1229,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4026,27,136.0,8,213,0,30.1,65,0.18,350,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4027,55,105.59,10,112,0,51.6,17,0.54,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4028,64,129.59,9,337,1,30.0,67,0.46,481,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4029,74,85.84,7,89,0,18.0,87,0.84,280,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4030,67,65.14,11,270,0,77.3,1,0.25,1388,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4031,67,24.04,10,246,0,58.2,24,0.36,328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4032,24,27.6,16,29,0,43.8,77,0.19,458,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
4033,32,177.14,8,27,1,18.1,20,0.2,1602,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4034,35,156.69,6,67,0,59.4,64,0.23,965,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4035,35,136.33,15,356,0,62.9,20,0.3,669,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4036,69,99.41,11,142,0,48.0,76,0.25,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4037,58,130.3,10,33,0,37.3,81,0.05,985,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
4038,41,59.88,9,354,0,86.7,85,0.47,1291,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4039,19,63.86,13,226,1,70.5,40,0.17,1665,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
4040,57,94.84,16,202,0,50.95,88,0.06,1150,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4041,37,70.3,15,60,0,59.3,30,0.2,1535,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4042,51,48.48,12,190,0,50.95,23,0.06,1330,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4043,60,251.52,8,1,0,1.1,23,0.05,643,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
4044,43,107.52,12,117,0,86.9,56,0.29,1636,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4045,24,70.56,12,307,0,81.9,47,0.25,1121,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4046,55,136.3,9,51,0,63.9,17,0.38,1321,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4047,47,174.27,11,14,0,81.1,2,0.54,896,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4048,59,38.59,13,283,0,78.1,88,0.23,579,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4049,22,43.75,12,95,0,86.0,33,0.41,1675,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4050,28,168.01,6,97,0,89.2,15,0.09,61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4051,18,249.74,8,54,0,81.9,32,0.78,1565,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4052,51,148.61,6,277,0,85.2,34,0.08,1639,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4053,73,82.48,13,244,0,50.2,60,0.21,1099,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4054,18,154.39,12,327,1,70.8,86,0.45,769,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4055,36,51.12,8,37,0,33.3,31,0.29,365,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4056,19,74.74,13,119,0,86.1,15,0.13,1669,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4057,38,54.42,9,257,0,85.9,20,0.12,1753,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4058,37,33.11,13,139,0,6.6,87,0.28,30,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
4059,78,93.19,6,182,0,34.7,31,0.1,1215,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4060,40,85.17,13,212,0,17.1,2,0.59,206,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
4061,38,125.57,12,125,0,13.6,13,0.01,781,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4062,41,96.13,4,139,0,41.5,96,0.3,597,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4063,21,71.59,8,108,0,62.6,16,0.09,593,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4064,29,20.58,9,8,0,34.4,15,0.23,994,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
4065,39,52.83,13,31,0,30.9,25,0.41,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4066,37,349.08,5,234,0,9.4,76,0.69,957,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4067,35,165.99,14,72,0,38.3,28,0.23,697,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
4068,18,27.21,10,135,0,47.1,12,0.1,824,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4069,47,37.52,7,253,0,39.9,85,0.34,637,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
4070,79,93.19,7,115,0,68.0,76,0.27,821,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
4071,50,217.51,7,155,0,28.8,54,0.62,1416,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
4072,41,289.83,11,81,0,71.6,58,0.41,930,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
4073,31,37.76,5,106,0,88.3,16,0.4,1382,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4074,53,191.72,9,228,0,50.95,62,0.32,682,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4075,22,147.89,10,291,0,38.9,74,0.25,1561,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
4076,28,41.38,9,116,0,18.0,10,0.75,231,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4077,41,23.3,9,287,0,93.2,66,0.11,96,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4078,77,19.31,9,212,0,75.2,91,0.17,527,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4079,48,80.93,13,166,0,24.6,52,0.3,1571,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
4080,72,91.17,13,48,0,15.1,30,0.31,204,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
4081,30,66.05,12,220,0,4.9,97,0.1,134,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4082,33,93.19,12,278,0,19.1,16,0.06,1685,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4083,41,85.72,6,288,0,73.2,10,0.41,1111,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4084,30,78.34,10,178,0,63.0,15,0.19,1079,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4085,41,238.12,9,170,0,96.7,26,0.25,1292,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
4086,71,42.87,14,3,1,32.2,61,0.47,918,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4087,43,63.58,7,335,0,78.7,15,0.27,540,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4088,19,121.44,8,194,0,12.0,6,0.48,964,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4089,33,86.88,3,257,0,56.3,81,0.1,393,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4090,55,156.33,9,44,0,46.7,1,0.12,1767,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4091,63,29.49,11,343,0,83.8,87,0.35,36,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
4092,18,51.1,7,207,0,70.2,98,0.31,1367,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
4093,66,98.98,16,114,0,19.4,35,0.19,682,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
4094,28,80.08,10,129,0,98.4,89,0.48,1818,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4095,68,73.6,10,159,0,82.3,1,0.47,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4096,52,134.11,9,0,0,35.5,89,0.29,301,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4097,60,139.72,10,273,0,82.6,38,0.2,1284,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4098,46,123.11,15,159,0,50.95,80,0.48,1638,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4099,54,31.97,7,264,0,89.0,41,0.12,935,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
4100,34,198.07,9,310,0,55.6,12,0.56,1314,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4101,75,93.19,8,322,0,57.7,64,0.12,1669,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4102,71,35.17,6,247,0,10.7,10,0.41,1398,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4103,56,86.52,11,23,0,16.5,27,0.07,1065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4104,59,33.37,11,266,0,98.3,39,0.45,423,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4105,45,27.72,12,155,0,77.0,71,0.38,436,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4106,46,57.45,9,271,0,2.6,70,0.27,1766,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4107,60,16.54,5,92,0,54.8,45,0.16,1637,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4108,20,99.92,4,360,0,34.5,11,0.55,495,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
4109,69,175.23,7,11,0,31.2,24,0.49,1215,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4110,27,249.24,7,237,0,55.7,57,0.31,1777,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4111,76,116.05,12,120,0,32.0,40,0.17,1387,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4112,59,75.28,11,89,0,25.2,89,0.11,1372,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
4113,31,138.16,15,74,0,93.8,37,0.23,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4114,29,93.87,10,321,1,50.95,3,0.44,1313,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4115,64,187.04,10,30,0,43.6,68,0.06,892,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4116,59,65.55,11,194,0,51.1,68,0.51,1599,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4117,47,102.51,13,88,0,44.0,1,0.29,444,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4118,49,141.56,4,97,0,65.7,94,0.57,795,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
4119,49,183.53,10,128,0,2.6,79,0.18,146,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
4120,59,51.86,11,294,0,88.5,45,0.11,67,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4121,49,90.76,6,94,0,50.0,31,0.31,416,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
4122,43,83.0,10,163,0,55.4,37,0.09,1024,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
4123,68,271.21,8,229,0,50.95,69,0.49,1668,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4124,18,33.55,6,139,0,44.5,43,0.21,16,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
4125,73,67.84,14,316,0,18.7,85,0.12,1393,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4126,78,104.4,9,327,0,50.4,99,0.12,1006,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
4127,75,67.68,4,108,0,42.1,4,0.27,470,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
4128,59,103.65,11,13,0,46.8,71,0.43,1138,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4129,19,77.94,12,160,0,1.4,29,0.32,291,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4130,34,63.21,14,131,0,13.1,99,0.21,411,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4131,47,88.46,12,112,0,76.3,96,0.7,1163,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
4132,73,128.42,7,285,0,41.9,11,0.25,189,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4133,56,54.72,11,339,0,74.3,33,0.37,1078,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
4134,24,139.97,6,93,0,17.1,53,0.51,1212,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
4135,69,90.21,16,346,0,50.95,17,0.04,149,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4136,44,46.59,10,88,0,28.9,12,0.09,1177,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
4137,26,93.19,13,309,0,70.5,1,0.38,103,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
4138,39,67.13,12,133,0,8.7,56,0.27,98,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
4139,51,50.01,6,260,0,50.95,23,0.21,284,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4140,63,80.82,10,205,0,11.9,7,0.14,1070,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4141,66,93.6,10,306,0,63.0,78,0.09,1220,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4142,18,144.51,17,33,0,39.3,41,0.2,1000,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
4143,26,104.63,9,168,0,7.4,53,0.32,225,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4144,37,23.63,13,344,0,52.6,7,0.41,1713,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4145,70,64.34,11,145,0,2.5,78,0.55,130,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
4146,36,90.42,18,19,0,81.8,98,0.21,231,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
4147,53,68.38,9,106,0,93.8,66,0.09,107,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4148,77,157.1,17,135,0,81.0,84,0.06,506,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
4149,57,191.65,15,25,0,95.2,81,0.25,292,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4150,62,26.53,10,245,0,89.7,74,0.19,1773,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
4151,21,109.81,13,340,0,89.5,53,0.64,1077,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
4152,26,40.02,10,154,0,24.5,5,0.2,1706,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
4153,58,188.84,9,41,0,23.1,97,0.49,506,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4154,39,47.03,8,177,0,80.9,36,0.13,692,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4155,35,43.03,8,80,0,49.1,44,0.22,625,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
4156,29,165.0,8,176,0,94.2,11,0.07,251,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
4157,59,130.81,9,192,0,89.7,64,0.64,1817,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
